;meta[language=en]
; id      |key(hex)|key(str)| text
   1108986|a53debba||Sxem: Əfsanəvi Pişik Zirehi
   1070946|a5415dfe||Qapalı yuva
   551326|a547ebb0||Gaulle
   1193791|a5493191||Qədim vaza
   1081878|a54a7e6f||Baronun arvadını və qızını tap.
   1200048|a5520681||Məni gözəl, zərif, cazibədar və həmişə gənc et. Bitlər fahişə Mariyanın şişman arxasına sürünüblər. Babette
   1086441|a55bc279||Hal-hazırda, qırmızı rəqəmlə göstərildiyi kimi, <<Color_Gwint>>2 vahid kartı yoxdur<<End_Color>>.
   1083554|a56ecaa6||Alarm! Heçlik Qülləsi!
   1092337|a57413a5||Sxem: Gnom silah ustasının alətləri
   1085777|a576040e||BETA TESTÇİLƏR
   1082994|a579e3f1||Yngvarın Dişi
   1082186|a57c1c9e||Paslı Köhnə Ev
   1122978|a581fc93||1-ci gün Oradakı kənddən iki pulu olmayan axmaq bir inəyi sürürdülər. Bir az mal əti pis olmazdı, amma o cırıq-cıryıq adamlar elə acınacaqlı vəziyyətdə idilər ki, onları soymağa ürəyimiz razı olmadı: onlar tamamilə yoxsul idilər və çürük ət qoxuyurdular. Ona görə də onları rahat buraxdıq. Brunwich-Oxenfurt yolundakı toxum arabası da bu əziyyətə dəyər deyildi. 2-ci gün Darıxdırıcı, darıxdırıcı, darıxdırıcı. Yol tamamilə səssiz idi. 3-cü gün Uzaqda hərbi nəqliyyat vasitəsi göründü. Güclü mühafizə olunurdu. Yük maşınları barablar daşıyırdı — çox güman ki, şərab və ya skumbriya. Silahlar, indi o, cəhd etməyə dəyər bir şeydir.Axşam olanda oğlanlarımız çox bezdirəndə, göbələk yığmağa gəlmiş iki qadına hücum etdilər. Zövqlərini aldıqdan sonra oğlanlara qızları buraxmağı əmr etdim. Ümid edirəm ki, onlar tezliklə kəndlərindən bir neçə oğlanla bizi əyləndirməyə qayıdacaqlar.
   1078450|a584e829||Mesaj
   1083635|a587a206||Ümumi qrafik parametrləri
   1057124|a588c6af||Təkmilləşdirilmiş Qarğadalı Zireh
   1057125|a588c6b0||Yüksək Sıra Qarğalı Zireh
   1057126|a588c6b1||Ustadcasına Hazırlanmış Qarğalı Zireh
   1188292|a588c6b2||Böyük Ustad Qarğalı Zireh
   573283|a591e00b||Moldavie Manor-dan gündəlik
   1057202|a5985664||Sxem: Pişikin Gümüşü Qılıncı
   1186520|a59a8683||Burada Milton de Peyrac-Peyran yatır
   1214804|a59c409c||Dettlaff
   1223616|a5a73e44||İdarəetmə diaqramı
   170699|a5a78b14||Ovçu Herne
   1070937|a5a7eba3||Uzaqmənzilli silahlarla kritik zərbə şansı
   1056078|a5a8afda||Gəlir və xərclər
   1126599|a5b18d24||Ətir yandıran qab
   1083742|a5b67785||Yavaşlama
   1084878|a5b87acb||Dəmirçi
   1053357|a5b97c3d||[EN] Crookback Bog
   1055796|a5c4c208||Qış Payızın ilk qoxuları hiss olunur, Sözlərin mənası birdən-birə yox olur.Görünən dəyişiklik yoxdur, yalnız hisslərin dəyişməsi Kirpiklərdə almaz kimi yaşlar. Qar ölkənin hər küncünü örtüb, Çaylar və göllər güzgü kimi hamar donla örtülüb, Belədir taley, xahiş edirəm üzündə əks etdirməsin Arzu və kədəri.Yenə yaz gəlib yağış yağanda, Günəş ikimizi isidəcək, Belədir qismət, biz yanmalıyıq, Ümid kimi, əbədi alovla...
   1206487|a5c7525b||Tatin tartı
   1076297|a5cd56ed||<<tresure_map_waterfall>>
   1205957|a5d5fdc3||Burada Gichonlu Sir Ramon yatır. Mənim məzarımda həyatda olduğum zamankı insanı tapmazsınız. Mən ürəyimi, ruhumu və bədənimi şövalyəlik ruhuna həsr etmişəm və bir şövalye kimi xatırlanmaq istəyirəm. Şövalyəliyin simvolu saf qılıncdır. Mənim simvolum da budur. Şərəfimi, dostlarımı və ürəyimi müdafiə edən qılınc. Mənim qardaşımdan da mənə daha yaxın olan qılınc. Heç vaxt günahsız qanla yuyunmamış qılınc. Nə qədər əsrlər gəlsə də, bu daş üzərində qalsın.
   1066992|a5d786d1||İksir təsirləri toksiklik maksimum səviyyənin %$I$-ə düşənədək aradan qalxmır.
   1066993|a5d786d2||İksirlərin təsirləri toksiklik maksimum səviyyənin %$I$-ə düşənədək bitmir.
   1071085|a5d79214||Qılınc yağlarının təsirləri zamanla bitmir. Bir qılınca eyni anda maksimum 3 fərqli yağ tətbiq oluna bilər.
   1071086|a5d79215||Qılınc yağlarının təsirləri zamanla bitmir. Bir qılınca eyni anda maksimum 3 müxtəlif yağ tətbiq edilə bilər.
   1066999|a5d79996||Hər yuvada partlayıcıların maksimum sayını $I$-ə artırır.
   1067000|a5d79997||Hər yuvada partlayıcıların maksimum sayını $I$-ə artırır.
   1224541|a5dbd998||Doqquzquyruq Tülkü gümüşü qılıncı
   1206510|a5dd9e07||Turşu ekstraktı
   1083305|a5e1f537||Xarakter qeydiyyatı yeniləndi!
   1065405|a5e27bd5||Mengenin Açar.
   173950|a5e2d9c7||Polad Qılınc
   1048499|a5e32c91||Brokvar
   1209222|a5f195b5||Bruksallarla bağlı tədqiqatlarım zamanı bu təhlükəli vampirlər haqqında indiyədək bildiklərimizlə heç cür uyğun gəlməyən bir sıra ziddiyyətlərlə rastlaşdım. Görünür ki, şahidlər Bruksala yox, Alp'a istinad ediblər. Bu, bu məxluqlar haqqında anlayışımızda qeyri-adi bir kəşf və həqiqi bir dönüm nöqtəsidir.Əfsanələrdə vampirlərin tünd-qara itə və ya zəhərli qurbağaya çevrilə bildiyi iddia olunursa da, mən şəxsən alpların formasını dəyişə biləcəyinə inanmıram. Lakin demək olar ki, əminik ki, bruksalar kimi alplar da özlərini gözəl bir qadına çevirə bilirlər. Bu bacarıq onlara kütlələr arasında fərq edilmədən qarışmaq imkanı verir. Belə bir məxluqun yanından xəbərimiz olmadan keçmiş ola biləcəyimizi düşünmək olduqca heyrətamizdir! Alplar ilə bruxalar arasındakı əsas fərqlərdən biri vampir formasına çevrildikdə döyüş tərzləridir. Alplar həmçinin dumanaya çevrilə bilirlər ki, bu da onlara səssiz hərəkət edib qəfil zərbə endirməyə imkan verir. Bu, yəqin ki, onların ümumi adı olan 'The Mare'in mənşəyidir.
   1063573|a5f5e24a||Məğrur Alplar Son görüşümüz zamanı razılaşdığımız planı yerinə yetirdiyimi məmnuniyyətlə bildirirəm. Qürurla və heç bir şişirtmə olmadan deyə bilərəm ki, Böyük Dördlük artıq mövcud deyil. Ümid edirəm ki, Onun Böyüklüyü razıdır. İndi planımın növbəti mərhələsinə keçəcəyəm. Tam əminəm ki, razılaşmamız qüvvədə qalacaq və Redaniya qoşunları heç bir problem yaratmayacaq… Onun Böyüklüyünün Mütəvazı Qulluqçusu, C.W.
   1085959|a5fab410||TEST AND KG
   1136465|a6086a78||Ovçuların Sığınacağı
   1086169|a60f2649||Hər iki oyunçu keçid verdikdə növbə başa çatır. Bu anda oyunçular döyüş meydanındakı bütün Birlik Kartlarının Gücünü toplayırlar. Ən güclü orduya sahib oyunçu növbəni qazanır. Hava Şərtləri kartları da daxil olmaqla bütün kartlar döyüş meydanından çıxarılır.
   1081800|a611dcd5||Petri'nin İksiri
   1207941|a611ed3e||Troya şövalyəsi Donimirə, Salamlar! Etibarlı mənbədən öyrəndim ki, siz Toussaint turnirində iştirak edəcəksiniz. Duchy-nin etibarsız şöhrəti, onun sərbəst əxlaq normaları, onun şehvetli meylləri, içki və seksə aludə olması, hersogluqdakı zadəgan qadınların çılpaq sinə ilə, nəhəng döşləri küləkdə yellənə-yellənə at üstündə gəzdikləri barədə şayiələr, və səyyar şövalyələrin yuxarıda adı çəkilən qadınların əllərini deyil, bir-birlərinin əllərini və digər yerlərini tutmaq üçün döyüşmələri, Sizə xatırlatmaq istəyirəm ki, bu torpaqlar mədəni baxımdan Şimal Krallıqlarının zərif sakinləri olan bizə yaddır! Onlar düşmən olsun-olmasın, fərqi yoxdur! Bizdən olmayanlar bizim düşmənlərimizdir və özlərini "neytialılar" adlandıranlar qorxaqlıq və xəyanətə boyun əyiblər.Amma icazənizlə, birbaşa mövzuya keçim. Toussaint-ə gedib sərxoş şövalyələrlə dolaşmaq niyyətindəsinizsə, ən azından fürsətdən yararlanıb bir neçə Nilfgaardiyalıya layiqli dərs verin. Redaniya üçün! Bir Dost
   1080659|a614a2d9||Keçən bazar günü bir kişi tacir Gin Longobardi'nin zirzəmisinə daxil olub üç dəfə distillə olunmuş spirt dolu bir barabeli oğurlayıb. Şahidlər soyğunçuluq baş verən ərazidə küçə boyu barabeli yuvarlayarkən arıq, kəllə başında saçı olmayan bir kişinin gülməsini görüblər. Həmçinin bildirilib ki, oğrunun kobud mahnı oxuduğu və bu mahnıda onun öz adı – 'Odrin' – çəkilib. Cinayətkarın harada olduğu barədə məlumatı olan hər kəsdən zərərçəkənlə dərhal əlaqə saxlaması xahiş olunur.
   1012892|a623e444||Qaləmdə Canavar Var!
   1064145|a62909b9||Ciri-ni qar topu yağışına tut!
   1209016|a634f1be||Mən, Panter və Yeni Mən – Abigail Lette tərəfindən yazılıb
   1065999|a636f45f||Bu bacarığı əldə etmək istədiyinizə əminsinizmi?
   1084644|a639f5df||Nəticələr: -Veba bakteriyasının tək bir damlası 100 litr saf suda seyreldildikdə belə infeksiya yaratmağa kifayətdir,-Tibbi yardım olmadıqda xəstəlik 93% ölüm faizi ilə nəticələnir, -Tibbi yardımla belə xəstəlik 89% ölüm faizi ilə nəticələnir, -Xilas olanlarda xəstəliyin tam immuniteti yaranır və onlar bir daha xəstələnmirlər. Daha ətraflı tədqiqat üçün iki maraqlı istiqamət mövcuddur.-Birincisi, seyreldildikdən sonra bakterial koloniyanın sağ qalma müddətinin uzadılması (hazırda 12 saatdan azdır). Bu, xəstəliyin diqqəti yayındırmaq və ya düşmən cərgələrini zəiflətmək məqsədilə silah kimi istifadə olunmasına imkan verər. -İkincisi, sağ qalanlarda immunitetin yaranması vaksin hazırlamağın mümkün olduğunu göstərir.Hər iki yanaşma böyük miqdarda vaxt və pul tələb edir ki, təəssüf ki, hazırda mənim yoxdur.
   368909|a63b0acf||Özünə zərər
   1085322|a63c7bcd||The Witcher 2-dən yedəklənmiş oyunu idxal et.
   1048433|a63fd2af||Superior: Partlayış radiusundakı düşmənlərə qəlpə zədəsi vurur.
   551179|a6480b29||Əziz insanlar, mənə rəhm edin və yalvarışımı dinləyin. Həyat yoldaşım Hanna itkin düşüb. Bir neçə gün əvvəl meşəyə girdi və hələ geri qayıtmayıb. Ağılım başımdan getmiş və dəhşətli dərəcədə narahatam. Onu tapan hər kəsə, ya da ən azı harada axtarmağım lazım olduğunu deyənə bütün mal-mülkümü verərəm. Niellen, Qara Saçlı Ovçu
   1063810|a648557b||Siren ovu qəniməti
   1227994|a64c7b12||Patch 4.0 — Əsas məqamlar
   1228195|a64d04f6||Renderinq mühəndisi
   1055582|a650f9fe||Jesse Grossbart
   1208496|a663a0d4||Knyaz Borhis di Salvaress
   1078809|a665c3c8||Əlyazma səhifəsi: Həşərat yağı
   1078810|a665c3c9||Əlyazma səhifəsi: Təkmilləşdirilmiş həşərat yağı
   1078811|a665c3ca||Əlyazma səhifəsi: Üstün həşərat yağı
   1200871|a671ccae||Nəm qeydlər
   1065240|a6746a20||"Qalalar öz-özünü məhv etmir, elə deyilmi? O üçlü katapultları işə salın!"
   1100336|a686eaa2||Mysterious Man
   1081957|a686ec71||Card Collector
   1057325|a6909d20||Blueprint: Wolf Steel Sword - Advanced
   1057326|a6909d21||Sxem: Canavar Polad Qılıncı - Üstün
   1057327|a6909d22||Sxem: Canavar Polad Qılıncı - Ustadlıqla Hazırlanmış
   1190109|a6909d23||Sxem: Böyük Ustad Canavar Polad Qılıncı
   1088432|a690eeff||Tuzak
   1189049|a6a31360||Araşdırılmış Mutasiyalar
   1223764|a6a8dc89||STUDİO REJİSSORU
   1055918|a6b552bc||Elf Vridank Ləqəbinə baxmayaraq, Kral Vridankın damarlarından bir damcı belə elf qanı axmırdı. Ona "Elf" deyildiyi üçün səbəb onun fövqəladə gözəlliyi və Aen Seidhe-yə böyük heyranlığı idi. Bu zərərsiz görünən heyranlıq uzun müddətdə dəhşətli nəticələrə səbəb olacaqdı. Bütün qanunlara və ənənələrə tüpürən Kral Vridank həyat yoldaşı kimi bir yarı-elfi (həm də aşağı statuslu birini) seçdi. Bu yarım-elf Kovirli Beatrix idi. Tərəflərin bərabər olmadığı bu faciəli və qısa ömürlü evliliyin nəticəsi Falka oldu. Falka sonradan xalqı atasına qarşı üsyana təhrik edəcəkdi. Bu üsyan nəhayət yatırılsa və Falka özü diri-diri yandırılsa da, bu gənc dövlət gələcək illər ərzində xaosa qərq olacaqdı.
   1166623|a6b95412||[DEBUG] Şəhərin kənarında
   1086061|a6bd90ed||XARAKTER ANİMATORLARI:
   1063591|a6c042ef||Nillelenin açarı
   1121666|a6d3aefe||Bir vaxtlar Olgierd von Everecə məxsus olan geniş qılınc.
   1193269|a6dad852||Resept: Mavi zireh boyası
   1193259|a6dd325b||Resept: Boz zireh boyası
   1193277|a6e1296e||Formula: Çəhrayı zireh boyası
   1208565|a6eb9597||Bu mülk Amadis de Trastamara-ya onun Toussaint-ə göstərdiyi xidmətlərə görə Hersog Caroberta tərəfindən hədiyyə edilmişdi. Lakin monarxın hədiyyəsi gözlənilməz problemlərlə gəldi, çünki evdə ruhlar dolaşırdı və daha da pis, onun üzərində xeyli vergi borcu var idi. Trastamara məsələni həll etmək üçün Caed Myrkvid druidlərinin məsləhətini istəmişdi və onlar ona belə məsləhət vermişdilər: 'Əgər ruhla razılaşa bilmirsinizsə, onu olduğu kimi buraxın və özünüzü daha çox narahat etməyin.'
   1206636|a6f64072||Reginaldın heykəlinin genitaliyaları
   1193162|a6fb4551||Sxem: Toussaint Rəngli Qvardiyanın çəkmələri
   1209947|a7028fd2||Elan lövhəsində tapılmış qeyd.
   1227599|a703bf3b||FSR Keyfiyyəti
   1202715|a706df20||Ey Böyük Lebioda! Tarlalarımı məhsuldar et və onları daşqınlardan, quraqlıqdan qoru (amma yalnız mənim tarlalarımı; qonşumun son vaxtlar uğuru çoxdur.) Gaston
   1070280|a70a3367||Eredin Ölüm Gətirəni
   349319|a71a0beb||Başlıq Ovçusu
   397229|a72589fc||Nağıl Kitabı
   1078903|a72f4fd2||Sirena, harpiələrin uzaq qohumları, Skellige arxipelaqında, adətən məskunlaşmamış adalarda və ya məskunlaşmış adaların əlçatmaz sahil zonalarında tapılan qanadlı canavarlar. Əfsanəyə görə, sirenlər mifoloji qanadlı nəhəng Hräsvelg-in qızlarıdır. Hräsvelg dünyanın kənarında yaşayır və qanadlarını çırpmaqla güclü küləklər yaradır. Onun qızları nəhənglərin yoldaşlığı edir və tez-tez yuvalarını onların sığınacaqlarının yaxınlığında salırlar.Göyüzündən gəmilərə hücum edən sirenlər yelkənləri cırıb parçalayır, bu da gəmilərin hərəkət etməsinə mane olur. Ara-sıra onlar gəmi göyərtəsindən insanları və ya heyvanları qaçırıb böyük hündürlükdən atır, nəticədə onlar həlak olur. Həmçinin səhralı sahillərdə səyahət edənlərə də hücum edirlər.
   1112300|a745657e||Açıq açar təyinatları
   1057435|a7457dc7||Dəlilərin cəfəri yarpaqları
   1056064|a746eb8f||Ursten
   1121648|a74e8688||Ofierli lövhə zirehi
   1066024|a7522f0d||Çıxış
   1062472|a7549678||30 Qarağac İlin bu vaxtı bütün çiçəklər açmalıydı, amma onlar hamısı qarın altında qalıb. Görünür, bahar gecikəcək. Qida tezliklə çatışmayacaq; bu, şübhəsizdir.12 Blathe Hava günbəgün soyuyur. Artıq 37 gündür fasiləsiz qar yağır. İnsanlar artıq qarı təmizləməyə belə həvəsləri yoxdur. Küçələr yoxa çıxıb; indi yalnız qar içindən kəsilmiş tunellər var.21 Feainn Qar dayanmır. Qida anbarlarımız demək olar ki, boşalır. Ən azı susuzluğumuzu söndürmək üçün qarı əridə bilərik, amma qidamızın nə qədər davam edəcəyini bilmirəm. Hazırda hələ də sağıq.
   396219|a7601529||Leşen resin
   1206441|a76d709a||Sınıq meteorit baltası
   1078768|a76d97e7||At yarışı
   1066061|a7796547||Siçan
   1063768|a77e5ba7||Qeyd etmək lazımdır ki, bu sənədin sahibi Zdenek adı ilə ringdə döyüşmək hüququna malikdir.
   1088126|a780653f||YERLƏŞDİRİLMƏ VƏ KG MENECERİ
   1076298|a7822f8c||<<tresure_map_tower>>
   1135631|a7879adb||Ovçuların Qonaq Evi
   1208826|a790a748||Konrad Qalasının Qala Müdafiəsi
   1207174|a79399ec||[dəqiqliklə saxlanılmış gündəlik, son on səhifə göz yaşları ilə islanmış vərəq üzərində titrəyən əllə qaralayıb] Ümidimi itirirəm ki, həqiqət François-ə çatacaq. Çünki o, həyatımdan tamamilə çıxacaq. O, məni tək buraxması üçün etdiyim bütün yalvarışları, ümidsiz ricətlərimi nəzərə almır… Albertlə birlikdə olduğumu görən kimi bizi tək buraxacağını düşünəcək qədər axmaq və sadəlövh idim… Onunla sonuncu dəfə görüşüb danışmağa razı oldum. Mən ona demək istəyirdim ki, heç bir qeyri-müəyyən şəraitdə onunla evlənməyəcəyəm və məni tək buraxmalıdır… Amma o sərxoş idi və gözlərində ürəkağrıdan bir kədər vardı… O, mənə evlilik təklifi olaraq zərgərlik daşları ilə dolu bir torba gətirdi; mən onları yerə atıb torpaqla örtdüm, sonra ona dedim ki, onlar cücərənədək onunla evlənməyəcəyəm… François… O anlamadı… Amma ən azı günün sonuna qədər məni rahat buraxacağına söz verdi. Pəncərədən baxanda yaxınlaşan fırtınanı və tezliklə yağan yağışı görürəm… İtlər ayağa ulayır, pişiklər isə gecə serenadlarına başlayıblar… Bu, çox çətin bir gecə olacaq… Və qəribə bir narahatlıq hiss edirəm… Düşünürəm, bəlkə hekayə belə bitməyəcək?
   1057662|a7950e01||Köhnə Keçi Dəri
   1057830|a79b4365||Döyüş Ustası
   1073622|a7a525ff||Boş
   1087788|a7a81c20||Yüklənə bilən məzmun
   1206574|a7a9dc77||Pişik Dəsti
   1056048|a7ab5ab3||Lornruk
   1160788|a7b10db5||Sürətli Gəzinti
   1078665|a7b49c11||Y-oxu tərs et.
   1076232|a7b9fc6a||. (Rəqəm düymələri)
   1077090|a7c7641e||Qaçakmalçının qeydləri
   1085582|a7c92af7||Lambert üçün siyasət hazırlayın. Ona kartı verin.- Dəriçiyə ödənişi etməyi xatırlat. O, indi üç ödəniş gecikdirib. Onun sayəsində tamamilə yeni yaradıcı söyüşlər öyrəndim, amma o, mənə bir qəpik belə verməyib.
   1080661|a7c97b78||Əbədi Alov Kilsəsi ən yüksək keyfiyyətli odun axtarır. Tələb olunan malı təchiz edə bilənlər yalnız əməyinə görə səxavətlə mükafatlandırılmayacaq, həm də bidət və əxlaqsızlığa qarşı böyük bir mübarizə aparacaqlar, çünki sehrbazlar və digər alçaqlar daşıdıqları odunla birlikdə atəşə atılacaqlar.–Cənab Cyrus Engelkind Hemmelfart, Əbədi Alov Kilsəsinin Baş Yepiskopu
   1065190|a7d8a58c||Toruviel
   1055400|a7de7bf3||Redaniya xalq nağılı.
   1063496|a7e26084||Bəzədilmiş kağız üzərində yazılmış məktub.
   592339|a7e3dbb0||Çağır Conni
   1057533|a7e7d713||Troll yazısı
   1078475|a7eda326||Kitablar və Sətri-sənədlər
   1205918|a7ee6bf9||Düşes Karobertanın hökmdarlığı dövründə tikilmiş bu körpü Sansretour çayının hər iki sahilindəki bağlar arasında səyahəti asanlaşdırmaq üçün inşa edilmişdi. Bu körpü o vaxtlar Toussaintdə olduqca məşhur olan, Peyğəmbər Lebiodanın şagirdi bir hacının adını daşıyırdı; həmin hacı məhz bu yerdə çoxsaylı möcüzələrindən birini göstərmişdi: o, ayaqlarını belə islatmadan çayı keçmişdi.
   1217582|a7f0c0a4||<I>Xoş gəlmisiniz Witcher 3: Wild Hunt - Complete Edition</I>!
   1206494|a7f1c4f4||Camembert
   139284|a7fdbd73||Yeddi yedeklenməmiş irəliləyiş itirəcək. Çıxmaq istədiyinizə əminsinizmi?
   1213410|a80c2336||Barel istehsalçısı
   173768|a813f724||Yrden Mark
   1223253|a819d473||Kim dedi ki, canavar ovu artıq populyar deyil?
   1109261|a819f7f7||Sxem: Əfsanəvi Canavar Çəkmələri
   1121647|a81a3125||Ofierli şalvar
   1082114|a81e482d||Gvent raundunda üç qəhrəman kartı oynayın və matçı qazanın.
   1140531|a82af68a||YÜKSƏK TƏLƏBƏ
   1092384|a82b551d||Zəif Triglav Rune Daşı
   1085819|a835f5f7||ƏSAS XARAKTER RƏSSAMI
   1108626|a8383957||Sxem: Əfsanəvi Ayı Zirehi
   593515|a83a15af||Paslı Qısa Qılınc
   1063817|a83ae736||Sakkubus Ov Qəniməti
   1048589|a83bb0ea||Əbədi Od Təhlükəsiz Keçid İcazəsi
   1121646|a847a831||Ofier Çəkmələri
   1224005|a847ca02||HƏRƏKƏTİN YAZILMASI
   1206567|a8485303||Gümüş qaşıq
   1211177|a855409a||Tesham Mutna zirehli çəkmələr
   1224932|a856c361||Default
   1206410|a859eb71||Xarakter kifayət qədər təcrübə qazandıqda bu tapşırığı başladın (tövsiyə olunan səviyyə: 34+).
   1082253|a8617f7c||Böyük Mağara
   1162503|a867032a||Təkbuynuzlu at buynuzundan ipucu
   1058253|a86dbb12||Spearwort, cadugər otu, gözyaşı otu. Sifariş önəmlidirmi? Forktail onurğa mayesi, 3–4 xörək qaşığı, otaq temperaturunda. Kədərli Albert – bərpa? İda – lənət. G.-yə mehriban olmağı xatırlat.
   1214060|a8776917||Odlu Qəhrəmanım, Mən sənin ən böyük pərəstişkarıyam! Arenada səni gördüyüm andan bəri sənin kimi olmaq üçün can atıram! Sən haqqında düşünmədən yata bilmirəm, çünki sən çox yaraşıqlısan və əzələlərin möhtəşəmdir! Bir utancaq pərəstişkar
   1088169|a87f2264||Müştəri dəstəyi koordinatoru
   1088025|a8802920||MIXER
   1083304|a888f3f2||Xarakter qeydiyyatı əlavə edildi
   1080667|a88c26dd||Aşağıdakı tibbi kitablar satılır. Tələbə və müəllimlərin diqqətinə çatdırılır:–<I>Corpus Physicum</I>, üz qabığındakı bir neçə rəsmin xaricində yeni kimidir. –<I>Omne Bonum</I>, küncləri qatlanıb, mürəkkəb ləkələri var və son bölməsi yoxdur. –<I>Causae et Curae</I>, yaxşı vəziyyətdədir, lakin marjalar üstündən xətt çəkilib və üzərində bəzi lazımsız qeydlər var. Qiymət razılaşdırıla bilər. Ödəniş kronla və ya şərab barili ilə edilə bilər. Steffen.
   1222802|a88df83b||Unudulmuş Kahinin Paktı
   1088155|a89030e0||MARKETİNQ ASSISTENTI
   1086037|a89800c9||F. Nowowiejski Musiqi Akademiyasının Bydgoszcz Kamera Xorusu
   1202716|a8bbb7bf||Lebioda, adın ucalmış olsun. Oğlum Julien-in Kovirə salamat çatmasını təmin et. Və nəhayət, o, təmiz südlə bəslənmiş və geniş torpaqları olan bir qadın tapsın. Pascal
   1063322|a8bcacb2||Paslanıb, amma hələ də işləməlidir.
   1054866|a8c1b4d4||Pıçıldayan Təpə
   1216370|a8c2596a||Tapşırıq hazırda əlçatan deyil.
   1221979|a8c2811b||Əfsanəvi, unudulmuş Gümüşü Canavar qılıncı
   1063202|a8c2e4b6||Sevilən Skellige alkoqollu içkisi. O, şirindir.
   1058752|a8c2ebf3||Od qoruyur. Onun işığında Şər orada dayananlara heç vaxt zərər verə bilməz. Od təmizləyir. Torpaq və irinlə dolu yara kimi, günah və pis niyyətlərlə alovlanan ruh da yandırılmalı və təmizlənməlidir.Odun qarşısını almaq olmaz. Onun yolunda duranlar yanacaq. Ona qarşı əl qaldıranlar külə dönəcək. Od qaranlığı işıqlandırır. Kölgələrdə gizlənən Şər odun şiddətli alovlarının altında peyda olub onun közərən közlərində yoxa çıxacaq. Günahını və əxlaqsızlığını qaranlıqda gizlətməyə çalışanlar yandıran alovun qarşısında çılpaq qalacaqlar. Gəlin dua edək, qardaşlarım və bacılarım. Od işıqlandırır, yandırır və paklayır. Od qoruyur, isidir və yolu göstərir. Od Şərri ifşa edir, onu yandırır və məhv edir.
   1165126|a8c4a856||Paskal Pelyesyeyə Məktub
   1084256|a8c83763||Seçilmiş Profil
   1076266|a8cb395b||Faydalı əşyalar ola bilər.
   1082524|a8d190ef||Qardaş Adalbertin Məxluqlar Ensiklopediyası
   1193182|a8d49870||Sxem: Toussaint hersoqluğunun keşikçi kapitanının çəkmələri
   1081914|a8dd6d2a||Düşməni başqasını öldürməyə məcbur etmək üçün Axii işarəsindən istifadə edin. Bunu 20 dəfə edin.
   1105872|a8e42575||Var-dövlətini başqaları ilə bölüşə bilməyən insan yaxşı adlandırıla bilməz. Cömərdlik həyatda və ölümündən sonra sülh tapmaq üçün vacibdir.
   1078904|a8e42871||Göylərdəki gerblərdə təsvir olunan heyvanlar arasında ən nəcib və saf olanlar aslanlar və qartalpərələrdir. Gəlin əvvəlcə qartalpərələrdən danışaq, çünki onlar həm qartal, həm də aslan elementlərindən ibarət olduqları üçün Heyvanlar Aləminin iki hökmdarını özündə birləşdirir və gerb dizaynerləri üçün ilham mənbəyidir.Qartalbalıqlar cəsur ovçular və bəşəriyyətin qarşılaşdığı ən şücaətli məxluqlardır. Göy üzündən ilahi qamçı kimi ovlarına enməzdən əvvəl onlar xəbərdarlıq məqsədilə uzun, qulaq deşən bir qışqırıq salırlar və beləliklə, qurbanlarına hücuma hazırlaşmağa imkan verirlər. Qriffinlər silahlanmış adamlara hücum etməkdən qorxmurlar; əslində, bunu üstün tuturlar, çünki bir şövalyəni məğlub etmək onların qürurunu oxşayır. Onların təbiəti o qədər şərəflidir ki, hətta Velen çöllüyünün dəhşətli məxluqları olan zebanilərə də hücum edirlər.
   1057104|a8f313bb||Həşəratların İllüstrasiyalı Atlası – Arakhasdan Zerikanya Zantogramaya
   1207899|a8f4483b||Tufo Bağları İş Proqramı
   1081851|a8f4e1cd||Kayık Stansiyası
   1228111|a8facf85||APARICI MÜHİT SƏNƏTÇİSİ - ƏŞYALAR KOORDINATORU
   1086110|a900e162||RUS DİLLİ SƏSLƏNDİRMƏLƏR
   1061835|a903a5bb||Bir neçə gün sonra…
   1113272|a906105b||QLOBAL İSTEHSAL MÜDİRİ
   1066167|a907f54d||Duanız eşidilmədi.
   1062474|a9096f17||27 Blathe Hər şeyi sınamışıq. Sehrli mərasimlər işləmir, tanrılar qurbanlara cavab vermir. Alimlərin üsulları da nəticə vermir. Etdiyimiz heç nə işə yaramadı. Soyuq getdikcə daha da şiddətlənir və qar yağmaqda davam edir. Artıq nə edəcəyimi bilmirəm. 17 Feainn Prezidentin xahişi ilə Tor Gleavi'ch cadılarına getdim ki, iqlimdəki dəyişiklikləri necə dayandıra biləcəyimizi öyrənim. Lakin onlar da bu vəziyyət qarşısında acizdirlər. Düzgün başa düşdümsə, iddia edirlər ki, don dünyalar arasındakı yarıqdan gəlir. Nə isə, qar dayanmaq bilmir. 35 Feainn Gündən-gün vəziyyət pisləşir. Başçı çırağın yanına gələ bilən hər kəsi yığıb. Bizə isti geyim, ərzaq və yanacaq gətirməyimiz tapşırılıb. O, ümid edir ki, birlikdə daha asan sağ qala bilərik. İnsanlar mebellərdən söküb götürdükləri taxta parçalarını bellərinə daşıyaraq yavaş-yavaş irəliləyirlər. Bu hava şəraitində hətta kiçik bir atəş belə bal qədər şirindir. 6 Lammas Bu şəhərdə yaşayan insanların əksəriyyəti artıq ölüb. Hələ də sağ ola biləcək azsaylı insanlara çata bilmirik. Qar bütün evləri udub. Ağlığın arasında yalnız bir neçə evin bacaları görünür. Yanacağımız və yeməyimiz demək olar ki, tükənib. Görünür, çox da dözməyəcəyik.
   1054879|a91b59cd||Riviyalı Geralt, bunu öz əlləri ilə düzəldib.
